timestamp_anon,queue_size,queue_delay_ms,k_equivalent,queue_fit_ms
1662875421.0,0.0,216.0,0.0,213.0599592024217
1662875478.0,0.0,288.5,0.0,213.0599592024217
1662875535.0,0.0,311.0,0.0,213.0599592024217
1662875592.0,0.0,344.0,0.0,213.0599592024217
1662875649.0,0.0,138.0,0.0,213.0599592024217
1662875706.0,0.0,264.0,0.0,213.0599592024217
1662875763.0,0.0,257.0,0.0,213.0599592024217
1662875820.0,0.0,266.5,0.0,213.0599592024217
1662875877.0,0.0,183.0,0.0,213.0599592024217
1662875934.0,0.0,186.0,0.0,213.0599592024217
1662875991.0,0.0,208.0,0.0,213.0599592024217
1662876048.0,0.0,224.0,0.0,213.0599592024217
1662876105.0,0.0,199.0,0.0,213.0599592024217
1662876162.0,0.0,168.0,0.0,213.0599592024217
1662876219.0,0.0,342.0,0.0,213.0599592024217
1662876276.0,0.0,260.5,0.0,213.0599592024217
1662876333.0,0.0,223.0,0.0,213.0599592024217
1662876390.0,0.0,180.5,0.0,213.0599592024217
1662876447.0,0.0,181.0,0.0,213.0599592024217
1662876504.0,0.0,209.0,0.0,213.0599592024217
1662876561.0,0.5,229.0,40.0,213.602641346095
1662876618.0,0.5,237.0,40.0,213.602641346095
1662876675.0,0.3333333333333333,198.25,26.666666666666664,213.4214403902539
1662876732.0,0.0,184.5,0.0,213.0599592024217
1662876789.0,0.0,212.0,0.0,213.0599592024217
1662876846.0,0.3333333333333333,204.5,26.666666666666664,213.4214403902539
1662876903.0,0.3333333333333333,178.0,26.666666666666664,213.4214403902539
1662876960.0,0.0,191.0,0.0,213.0599592024217
1662877017.0,0.0,227.0,0.0,213.0599592024217
1662877074.0,0.6666666666666666,175.25,53.33333333333333,213.78415025306657
1662877131.0,0.0,171.0,0.0,213.0599592024217
1662877188.0,0.0,201.0,0.0,213.0599592024217
1662877245.0,0.0,258.0,0.0,213.0599592024217
1662877302.0,0.0,188.0,0.0,213.0599592024217
1662877359.0,0.0,181.5,0.0,213.0599592024217
1662877416.0,0.0,246.0,0.0,213.0599592024217
1662877473.0,0.0,220.0,0.0,213.0599592024217
1662877530.0,0.0,228.5,0.0,213.0599592024217
1662877587.0,0.0,188.0,0.0,213.0599592024217
1662877644.0,0.0,188.5,0.0,213.0599592024217
1662877701.0,0.0,232.5,0.0,213.0599592024217
1662877758.0,0.0,194.0,0.0,213.0599592024217
1662877815.0,0.0,192.0,0.0,213.0599592024217
1662877872.0,1.0,216.0,80.0,214.14809506592567
1662877929.0,0.0,206.0,0.0,213.0599592024217
1662877986.0,0.0,203.0,0.0,213.0599592024217
1662878043.0,0.0,201.0,0.0,213.0599592024217
1662878100.0,0.0,216.0,0.0,213.0599592024217
1662878157.0,0.0,190.5,0.0,213.0599592024217
1662878214.0,0.0,186.0,0.0,213.0599592024217
1662878271.0,1.0,235.0,80.0,214.14809506592567
1662878328.0,0.0,240.5,0.0,213.0599592024217
1662878385.0,0.0,181.5,0.0,213.0599592024217
1662878442.0,0.0,196.5,0.0,213.0599592024217
1662878499.0,0.0,189.0,0.0,213.0599592024217
1662878556.0,0.0,229.5,0.0,213.0599592024217
1662878613.0,0.0,229.0,0.0,213.0599592024217
1662878670.0,1.0,186.0,80.0,214.14809506592567
1662878727.0,0.0,182.0,0.0,213.0599592024217
1662878784.0,0.3333333333333333,238.0,26.666666666666664,213.4214403902539
1662878841.0,0.3333333333333333,209.5,26.666666666666664,213.4214403902539
1662878898.0,0.3333333333333333,260.0,26.666666666666664,213.4214403902539
1662878955.0,0.0,242.0,0.0,213.0599592024217
1662879012.0,0.3333333333333333,201.0,26.666666666666664,213.4214403902539
1662879069.0,0.3333333333333333,237.5,26.666666666666664,213.4214403902539
1662879126.0,0.0,251.0,0.0,213.0599592024217
1662879183.0,0.3333333333333333,186.0,26.666666666666664,213.4214403902539
1662879240.0,0.0,175.5,0.0,213.0599592024217
1662879297.0,0.0,175.5,0.0,213.0599592024217
1662879354.0,0.3333333333333333,194.5,26.666666666666664,213.4214403902539
1662879411.0,0.0,195.0,0.0,213.0599592024217
1662879468.0,0.0,196.0,0.0,213.0599592024217
1662879525.0,0.0,189.0,0.0,213.0599592024217
1662879582.0,0.3333333333333333,166.0,26.666666666666664,213.4214403902539
1662879639.0,0.0,175.0,0.0,213.0599592024217
1662879696.0,0.0,201.0,0.0,213.0599592024217
1662879753.0,0.0,196.0,0.0,213.0599592024217
1662879810.0,0.0,233.0,0.0,213.0599592024217
1662879867.0,0.0,171.5,0.0,213.0599592024217
1662879924.0,0.0,223.0,0.0,213.0599592024217
1662879981.0,0.0,226.0,0.0,213.0599592024217
1662880038.0,0.0,231.0,0.0,213.0599592024217
1662880095.0,0.0,205.0,0.0,213.0599592024217
1662880152.0,0.3333333333333333,393.0,26.666666666666664,213.4214403902539
1662880209.0,0.0,301.5,0.0,213.0599592024217
1662880266.0,2.3333333333333335,854.25,100.0,214.4218679105117
1662880323.0,0.3333333333333333,239.5,26.666666666666664,213.4214403902539
1662880380.0,0.0,242.0,0.0,213.0599592024217
1662880437.0,0.3333333333333333,194.5,26.666666666666664,213.4214403902539
1662880494.0,0.0,178.0,0.0,213.0599592024217
1662880551.0,0.0,203.0,0.0,213.0599592024217
1662880608.0,0.0,168.0,0.0,213.0599592024217
1662880665.0,0.0,199.5,0.0,213.0599592024217
1662880722.0,0.0,225.5,0.0,213.0599592024217
1662880779.0,0.0,200.0,0.0,213.0599592024217
1662880893.0,0.0,221.0,0.0,213.0599592024217
1662880950.0,0.0,184.0,0.0,213.0599592024217
1662881007.0,0.3333333333333333,177.5,26.666666666666664,213.4214403902539
1662881064.0,0.6666666666666666,212.5,53.33333333333333,213.78415025306657
1662881121.0,0.6666666666666666,239.0,53.33333333333333,213.78415025306657
1662881178.0,0.0,186.75,0.0,213.0599592024217
1662881235.0,0.3333333333333333,209.5,26.666666666666664,213.4214403902539
1662881292.0,0.3333333333333333,165.0,26.666666666666664,213.4214403902539
1662881349.0,0.3333333333333333,179.0,26.666666666666664,213.4214403902539
1662881406.0,0.3333333333333333,200.0,26.666666666666664,213.4214403902539
1662881463.0,0.0,212.0,0.0,213.0599592024217
